"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","2257","208","180","97","516","164","668","157","539","139","354","100","1984","233","142","81","456","165","570","149","478","131","338","99","206","115","32","35","60","45","90","81","14","23","10","16","53","45","6","10","0","11","8","14","33","38","6","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","14","22","0","11",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","3703","396","75","45","527","169","660","183","1046","256","1395","280","2906","370","75","45","444","168","607","166","729","187","1051","217","486","225","0","16","82","83","53","65","139","94","212","168","1","2","0","16","1","2","0","16","0","16","0","16","153","102","0","16","0","16","0","16","70","63","83","78","157","116","0","16","0","16","0","16","108","106","49","74",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1558","241","79","59","236","111","269","145","444","142","530","101","1261","223","45","48","181","68","190","129","394","151","451","92","244","149","22","27","53","90","79","73","42","42","48","37","17","21","0","11","2","4","0","11","8","10","7","10","7","13","0","11","0","11","0","11","0","11","7","13","29","46","12","20","0","11","0","11","0","11","17","27",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","3427","456","231","181","403","148","757","216","1065","262","971","220","2307","283","108","85","298","112","502","145","656","191","743","211","701","314","115","114","100","88","165","140","195","107","126","107","105","94","8","9","5","12","30","39","62","81","0","16","247","156","0","16","0","16","60","57","109","96","78","61","67","79","0","16","0","16","0","16","43","68","24","40",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2811","364","83","60","149","84","683","242","941","261","955","230","1988","246","59","47","133","76","407","139","623","177","766","213","327","169","0","16","16","25","123","91","105","105","83","69","148","149","24","36","0","16","44","58","34","54","46","78","171","116","0","16","0","16","12","20","115","95","44","50","177","153","0","16","0","16","97","124","64","76","16","26",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","4024","271","73","74","275","123","636","173","930","228","2110","271","3556","294","58","72","168","99","527","164","862","222","1941","261","204","141","0","16","45","50","54","51","18","31","87","80","134","91","0","16","30","39","24","27","50","50","30","33","115","105","0","16","32","48","31","48","0","16","52","49","15","24","15","24","0","16","0","16","0","16","0","16",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","4431","296","94","67","508","146","929","270","1408","258","1492","248","3883","305","94","67","470","140","908","269","1155","236","1256","227","230","107","0","16","0","16","5","9","106","84","119","77","127","100","0","16","12","19","16","25","86","78","13","20","98","89","0","16","0","16","0","16","19","33","79","83","93","101","0","16","26","37","0","16","42","47","25","39",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","3517","262","639","254","747","204","847","171","603","154","681","175","2643","306","423","186","543","177","674","159","467","134","536","166","543","188","12","20","186","141","163","99","114","69","68","47","108","119","76","113","0","16","10","16","22","26","0","16","188","129","128","121","0","16","0","16","0","16","60","40","35","41","0","16","18","28","0","16","0","16","17","29",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","3059","265","256","111","537","114","777","158","856","170","633","129","2419","256","198","107","397","102","610","142","658","156","556","115","410","120","36","37","104","59","113","62","125","61","32","27","134","69","18","18","18","21","40","43","25","30","33","29","81","42","4","8","3","7","14","17","48","29","12","19","15","24","0","11","15","24","0","11","0","11","0","11",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","2010","190","208","94","621","163","462","98","379","104","340","113","1884","190","199","93","590","156","436","98","331","88","328","112","46","48","9","14","7","13","18","28","0","11","12","18","65","77","0","11","17","29","0","11","48","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","7","12","8","12","0","11","0","11",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","4398","243","402","181","1602","258","1137","216","808","200","449","154","3922","268","367","182","1425","251","973","199","727","190","430","148","342","178","35","55","137","124","109","79","42","40","19","28","110","95","0","16","40","48","55","53","15","25","0","16","24","41","0","16","0","16","0","16","24","41","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","4408","307","415","151","1611","266","1524","236","566","151","292","120","4133","305","406","151","1496","245","1441","235","513","142","277","116","194","183","9","15","87","119","73","68","25","36","0","16","81","69","0","16","28","29","10","16","28","32","15","25","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","4458","331","115","69","1152","281","1350","319","1206","223","635","194","3970","333","115","69","899","239","1239","315","1082","197","635","194","344","177","0","16","132","91","111","75","101","87","0","16","84","86","0","16","84","86","0","16","0","16","0","16","60","70","0","16","37","58","0","16","23","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","2663","270","271","104","907","179","838","182","461","138","186","80","2391","280","205","72","871","178","717","174","439","138","159","73","154","94","14","23","36","30","65","69","22","24","17","28","36","54","0","11","0","11","36","54","0","11","0","11","82","81","52","57","0","11","20","31","0","11","10","16","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","1664","145","201","68","428","90","448","92","446","95","141","47","1376","147","175","61","399","92","352","72","350","75","100","37","154","64","17","26","9","15","53","42","44","35","31","30","55","53","9","18","6","10","0","11","34","40","6","9","79","67","0","11","14","21","43","36","18","24","4","6","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","1518","169","118","66","525","116","423","121","209","62","243","78","1400","162","118","66","484","108","374","107","193","61","231","74","64","39","0","11","23","22","27","20","10","14","4","6","8","11","0","11","0","11","0","11","0","11","8","11","46","45","0","11","18","21","22","36","6","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","4487","334","400","205","1355","302","989","208","820","232","923","245","4052","357","383","202","1204","279","793","194","764","220","908","240","291","154","17","25","37","60","181","137","56","58","0","16","121","106","0","16","91","85","15","24","0","16","15","25","23","37","0","16","23","37","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","4078","320","462","279","1001","251","963","234","941","212","711","187","3588","322","399","226","855","210","839","212","784","189","711","187","104","92","0","16","31","35","26","44","47","69","0","16","185","123","63","96","0","16","98","102","24","44","0","16","201","154","0","16","115","124","0","16","86","104","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","2180","277","210","89","548","139","680","151","493","108","249","86","1957","250","194","76","490","123","618","135","414","102","241","86","18","21","0","11","0","11","9","15","9","15","0","11","164","110","16","25","58","52","53","54","29","32","8","13","23","38","0","11","0","11","0","11","23","38","0","11","18","27","0","11","0","11","0","11","18","27","0","11",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","871","225","1","3","96","78","286","110","206","110","282","141","692","221","0","16","70","71","208","95","147","96","267","143","112","77","0","16","26","37","47","46","29","46","10","19","29","32","1","3","0","16","15","25","13","20","0","16","35","50","0","16","0","16","16","27","14","22","5","10","3","7","0","16","0","16","0","16","3","7","0","16",
