"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","1018","109","89384","12207","80.8","4.7","88856","13048","25.1","6.1","21320","26324","28.7","4.5","21849","3256","1.9","2.1","10047","3677","1.6","1.7","675","121","21.8","6.2","18819","4673","778","95","102654","14561","16.5","5.1","69147","49800","29.7","8.3","72536","28177","31.2","8.6","135199","22804","6.3","3.7","108320","50115","16.3","8.8","126746","34407","0.0","3.8","-","**","2696","278","34341","4663","93.1","4.9","36103","4927","2.4","1.6","27879","13327","0.0","1.1","-","**","0.0","1.1","-","**","0.0","1.1","-","**","0.0","1.1","-","**","4.5","4.3","N","N","3.5","4.3","-","**","93.1","4.9","36103","4927","18.6","(X)","(X)","(X)","17.7","(X)","(X)","(X)","11.2","(X)","(X)","(X)",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","2576","223","80885","10898","71.9","5.9","73610","12699","38.6","7.3","34233","11661","31.2","5.1","22081","2525","2.2","1.9","10602","2519","0.0","1.2","-","**","18.1","5.0","32120","7766","1304","169","113458","20743","16.1","5.5","N","N","29.9","9.0","N","N","41.6","9.6","N","N","8.8","5.7","N","N","2.8","2.8","N","N","0.8","1.2","N","N","5805","496","36853","5050","84.4","5.0","39983","6076","1.7","1.7","39112","15061","0.0","0.5","-","**","12.5","4.2","17727","7664","0.0","0.5","-","**","0.0","0.5","-","**","1.3","1.7","N","N","2.4","2.2","10004","16718","83.1","5.3","40343","6183","21.1","(X)","(X)","(X)","19.4","(X)","(X)","(X)","18.3","(X)","(X)","(X)",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1114","87","70981","19381","83.8","5.2","66530","22130","32.8","7.3","22527","11217","20.0","4.0","21599","3315","2.2","2.1","12840","3870","0.0","2.7","-","**","8.8","3.5","29018","10137","414","79","128274","48369","7.7","6.0","N","N","39.1","13.4","N","N","37.2","14.3","N","N","11.6","10.0","N","N","0.0","7.0","N","N","4.3","5.2","N","N","2819","354","29425","8407","83.6","6.2","32940","10066","1.6","1.8","5970","6836","0.0","1.1","-","**","13.8","6.1","12122","7319","0.0","1.1","-","**","0.4","0.5","N","N","0.6","0.7","N","N","8.2","3.6","16424","8280","76.7","6.1","34168","10887","33.9","(X)","(X)","(X)","15.9","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","2675","195","35520","4035","78.1","5.0","34580","5183","28.0","7.0","9011","4543","23.0","4.3","13763","1926","2.0","1.7","10183","6852","0.0","1.1","-","**","8.9","2.9","23454","10244","949","152","49144","10038","14.1","8.0","N","N","34.4","11.3","N","N","37.3","11.9","N","N","9.8","7.5","N","N","2.2","3.6","N","N","2.2","3.7","N","N","5269","397","18704","2306","83.3","4.7","18998","2608","4.8","2.7","30475","19590","0.0","0.6","-","**","7.6","4.0","11638","6447","0.0","0.6","-","**","2.7","3.3","10369","11756","1.6","1.3","16130","21256","4.9","3.8","9690","6665","81.1","5.1","19276","2678","14.5","(X)","(X)","(X)","12.4","(X)","(X)","(X)","12.9","(X)","(X)","(X)",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2354","182","69860","12456","74.3","5.9","67936","14500","28.7","5.0","13320","7269","19.0","3.6","20644","2609","0.8","1.0","9275","4868","0.4","0.7","200","5","17.0","4.0","63470","39941","946","141","113589","24075","12.2","4.8","127282","48059","31.3","13.1","80530","54973","44.5","13.1","139465","30491","4.0","3.9","34224","36096","8.0","6.5","117963","26352","0.0","3.1","-","**","5653","431","29161","5205","65.2","7.2","40780","7760","5.0","4.0","12039","9873","0.4","0.7","N","N","26.1","6.2","5621","3388","0.2","0.3","N","N","0.0","0.5","-","**","3.1","3.2","13396","6649","1.7","1.3","3271","3819","63.5","7.3","41804","8088","27.9","(X)","(X)","(X)","19.1","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","1959","112","129262","22505","82.3","4.8","126567","26903","46.9","6.4","19754","11974","25.9","4.7","24951","3497","0.9","1.5","11100","5","0.0","1.5","-","**","20.0","4.6","38850","9923","1449","143","146143","28559","14.3","5.4","N","N","29.7","8.2","N","N","46.0","9.7","N","N","1.9","1.9","N","N","7.4","5.0","N","N","0.8","1.2","N","N","5274","313","48733","8570","81.8","6.3","49726","9998","5.7","4.9","47829","24028","0.3","0.5","N","N","8.4","3.2","48132","15184","0.0","0.6","-","**","1.1","1.8","N","N","2.7","1.9","18352","15181","4.5","4.4","10510","15003","78.3","6.9","51512","10254","22.7","(X)","(X)","(X)","20.6","(X)","(X)","(X)","15.4","(X)","(X)","(X)",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","2599","160","80097","8591","84.3","4.6","77862","9693","38.7","7.3","12141","5630","25.3","4.8","21001","2663","1.8","1.9","6096","2426","1.6","1.6","488","556","17.7","3.7","21204","5152","1351","162","110294","12418","12.6","5.7","39552","16821","34.7","8.0","101109","20779","36.3","7.6","135888","22207","6.4","3.6","129086","77087","7.1","5.1","147382","58912","2.9","2.8","74344","3997","5344","321","39936","3857","82.6","4.4","43386","4442","2.5","2.3","47796","19258","0.0","0.6","-","**","10.1","3.4","22668","7500","0.0","0.6","-","**","0.9","1.5","N","N","3.8","3.0","13015","8249","3.9","2.7","11976","7350","80.0","5.0","44538","4520","15.2","(X)","(X)","(X)","14.4","(X)","(X)","(X)","10.5","(X)","(X)","(X)",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","2362","167","45235","9373","76.8","5.8","48586","12774","17.0","4.6","3237","2189","18.4","4.9","19300","2768","6.7","3.8","10967","4124","3.1","2.3","6911","3840","8.8","3.5","22954","7831","1120","151","44872","6426","22.9","7.5","N","N","30.9","9.0","N","N","31.8","8.2","N","N","11.1","6.8","N","N","2.3","2.6","N","N","1.1","1.7","N","N","5029","446","22219","4360","86.6","4.3","24295","4955","5.7","3.3","10406","3121","0.8","1.0","N","N","2.2","1.8","10322","14603","0.0","0.6","-","**","0.2","0.4","N","N","4.4","2.4","6023","5540","1.5","1.7","8552","3728","85.9","4.5","24337","5001","24.3","(X)","(X)","(X)","23.4","(X)","(X)","(X)","18.6","(X)","(X)","(X)",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","1851","123","52082","5696","79.9","5.0","56647","6667","17.2","4.0","5890","3972","15.9","4.0","13341","2463","5.9","3.4","9248","1095","4.2","3.6","2846","3551","8.3","3.8","22375","5128","911","125","68403","11170","8.0","4.5","N","N","29.9","8.7","N","N","42.4","8.4","N","N","11.0","5.9","N","N","5.3","3.6","N","N","3.5","3.9","N","N","4583","407","22277","2391","83.9","5.5","23717","2530","7.9","4.4","14039","6374","0.2","0.3","N","N","2.9","1.9","33524","17986","0.0","0.7","-","**","1.3","1.7","N","N","3.8","2.4","6708","4774","1.8","1.5","10315","4019","82.6","5.7","23926","2590","25.1","(X)","(X)","(X)","29.6","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1216","107","64873","7908","82.2","5.2","64103","9972","19.6","5.2","9161","4713","26.1","5.2","18179","2346","3.3","3.5","9728","1475","1.5","1.7","1028","1093","21.3","5.4","19236","5494","891","103","74126","10747","16.6","5.7","N","N","31.3","7.9","N","N","33.9","7.5","N","N","5.5","4.1","N","N","10.7","6.3","N","N","2.0","2.3","N","N","3175","265","25417","3184","91.1","6.2","26926","3067","1.2","1.5","31359","7475","0.0","0.9","-","**","4.6","6.0","7688","1451","0.0","0.9","-","**","0.4","0.6","N","N","2.8","2.2","N","N","2.7","2.3","75112","33950","88.8","6.6","25416","2665","15.2","(X)","(X)","(X)","16.5","(X)","(X)","(X)","11.7","(X)","(X)","(X)",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","2372","150","66467","5411","83.9","5.0","65464","5820","23.2","6.0","11001","5170","27.3","5.8","17293","2206","2.0","1.6","5585","2628","0.0","1.3","-","**","18.9","4.4","18427","3710","1650","154","78641","5481","9.2","3.7","49857","12170","34.6","8.0","63926","13141","38.2","7.5","90283","7143","6.2","4.7","62738","23607","11.9","4.9","114540","10436","0.0","1.8","-","**","5812","381","27626","2174","97.2","2.0","26795","2037","0.0","0.5","-","**","0.0","0.5","-","**","1.3","1.1","95819","60714","0.0","0.5","-","**","0.0","0.5","-","**","1.5","1.3","N","N","1.3","1.2","N","N","96.3","2.2","27010","2133","32.8","(X)","(X)","(X)","29.0","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","2232","149","54959","4943","79.2","5.5","52475","5663","18.6","5.6","7085","3137","37.8","5.2","15872","1804","5.2","3.2","7608","2260","3.7","2.5","4360","3644","23.6","6.5","12698","2434","1604","144","61309","5618","11.5","4.6","39629","8896","33.0","8.1","57010","13510","31.3","8.1","68213","11347","9.7","5.9","62998","6499","8.0","3.7","87219","27126","6.5","5.3","53540","28463","5630","357","22616","1915","97.4","2.2","22737","1970","0.0","0.5","-","**","0.3","0.5","N","N","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","2.3","2.2","19956","15007","0.6","0.8","N","N","97.0","2.3","22829","1961","27.9","(X)","(X)","(X)","25.6","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","2191","165","64338","4921","79.6","6.6","66266","6926","25.9","6.6","5318","2458","30.7","6.2","18861","2268","1.5","1.7","8884","5151","1.9","1.8","3598","2271","20.5","5.2","17601","5446","1510","148","74268","7558","13.2","6.0","53133","9749","26.2","8.9","58925","11126","39.3","8.7","94469","16077","7.9","5.4","55923","15324","7.5","3.3","89787","24947","5.8","5.0","59894","12132","5795","378","24810","2105","96.1","2.7","25506","2118","0.5","0.5","N","N","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.9","1.2","N","N","2.5","2.1","3675","4007","2.3","2.3","7645","7985","95.5","2.9","25503","2127","20.9","(X)","(X)","(X)","14.8","(X)","(X)","(X)","14.8","(X)","(X)","(X)",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","1686","167","52779","4234","75.6","5.3","57936","5379","18.7","5.5","4037","1793","25.3","5.5","15756","1754","3.0","3.1","7714","2562","3.3","3.0","802","762","18.4","4.9","14752","3294","1090","133","61347","6036","11.2","4.7","N","N","37.4","9.2","N","N","36.9","7.0","N","N","7.4","5.6","N","N","6.1","4.0","N","N","1.0","1.6","N","N","4129","402","22262","1953","90.5","4.0","23674","2350","2.9","2.7","15074","3992","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","3.9","3.1","N","N","2.7","2.6","N","N","4.3","3.0","N","N","90.0","3.9","23795","2366","21.2","(X)","(X)","(X)","12.8","(X)","(X)","(X)","14.5","(X)","(X)","(X)",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","875","88","71917","5894","84.5","6.8","70726","6027","29.0","8.4","6470","3685","31.8","6.6","17187","2309","2.7","2.2","10567","7629","1.5","1.6","8408","8706","19.7","5.4","17873","3815","630","78","81335","6379","6.7","4.8","N","N","25.4","7.6","N","N","51.7","8.6","N","N","10.2","5.9","N","N","5.4","3.1","N","N","0.6","0.9","N","N","2235","204","28858","2549","96.3","2.5","28699","2625","0.8","0.9","31212","30040","0.0","1.3","-","**","0.2","0.3","N","N","0.0","1.3","-","**","0.4","0.7","N","N","2.3","1.8","24037","20845","0.0","1.3","-","**","96.3","2.5","28699","2625","19.7","(X)","(X)","(X)","23.7","(X)","(X)","(X)","18.2","(X)","(X)","(X)",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","782","103","76294","9887","81.7","4.6","73992","11056","30.4","6.5","8786","4432","30.4","6.7","18957","3058","4.2","3.1","9327","1972","2.3","2.8","3578","4387","24.3","6.9","23544","6906","593","101","89195","11660","17.0","5.7","N","N","26.3","8.4","N","N","46.4","8.0","N","N","0.0","4.9","N","N","8.4","4.1","N","N","1.9","2.0","N","N","1990","265","30649","3717","97.2","2.2","30201","3741","0.3","0.5","N","N","0.0","1.5","-","**","1.2","1.7","N","N","0.0","1.5","-","**","0.0","1.5","-","**","1.4","1.2","N","N","0.8","1.2","N","N","96.4","2.9","30434","3720","19.6","(X)","(X)","(X)","16.0","(X)","(X)","(X)","15.9","(X)","(X)","(X)",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","2391","170","87051","11286","74.9","6.9","81022","10387","35.0","7.5","32115","16775","37.0","6.7","20246","2163","2.3","2.6","7206","2175","0.6","0.9","843","12","21.1","6.1","30376","13493","1605","157","95916","13928","23.2","8.8","79050","35297","17.8","6.0","92678","35549","43.9","8.4","111086","15802","3.9","3.2","63377","27276","7.1","4.4","66386","27657","4.2","5.5","124551","13014","5488","334","38518","5159","96.0","2.8","39445","5513","0.5","0.6","-","**","0.0","0.5","-","**","2.8","2.7","4106","5404","0.2","0.4","N","N","0.0","0.5","-","**","0.4","0.6","N","N","1.0","0.8","58782","34568","95.0","2.9","39241","5644","20.1","(X)","(X)","(X)","22.7","(X)","(X)","(X)","17.3","(X)","(X)","(X)",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","2102","128","88990","13405","82.1","5.5","91670","15538","23.5","5.9","13571","12053","31.3","8.3","17012","2976","2.7","2.1","8857","2151","0.9","1.3","1250","12","17.2","5.3","24896","7234","1473","163","104320","18670","14.0","6.3","N","N","17.9","6.5","N","N","43.2","8.9","N","N","16.4","8.4","N","N","7.3","4.4","N","N","1.2","1.9","N","N","5528","373","34620","5213","97.9","2.2","34248","5172","0.0","0.5","-","**","0.3","0.6","N","N","1.4","2.0","75844","12499","0.0","0.5","-","**","0.0","0.5","-","**","0.4","0.6","N","N","0.0","0.5","-","**","97.9","2.2","34248","5172","25.8","(X)","(X)","(X)","28.0","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","1093","172","96725","17501","87.6","4.9","87811","15507","32.5","7.3","20505","14882","30.9","6.9","18923","3720","4.0","3.4","13766","6434","0.0","2.7","-","**","20.6","7.2","31674","15874","693","104","98698","17997","9.8","5.1","N","N","29.3","9.9","N","N","50.2","10.0","N","N","0.7","1.3","N","N","8.7","6.4","N","N","1.3","2.6","N","N","2599","354","41146","9061","99.4","0.7","41381","9047","0.0","1.1","-","**","0.0","1.1","-","**","0.3","0.5","N","N","0.0","1.1","-","**","0.0","1.1","-","**","0.3","0.5","-","**","0.8","1.1","N","N","98.7","1.3","41262","9076","18.1","(X)","(X)","(X)","22.9","(X)","(X)","(X)","17.6","(X)","(X)","(X)",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","2208","213","16349","3350","93.6","4.3","16841","3451","6.2","3.6","3031","3372","1.4","1.4","1381","2448","2.3","2.6","7894","548","0.7","1.1","2900","4","0.0","1.3","-","**","59","30","38225","16537","0.0","37.0","-","**","0.0","37.0","-","**","100.0","37.0","38225","16537","0.0","37.0","-","**","0.0","37.0","-","**","0.0","37.0","-","**","5832","596","7316","1377","90.6","3.9","7029","1391","1.9","1.8","9152","8345","0.0","0.5","-","**","5.8","3.3","12865","5221","0.0","0.5","-","**","1.1","1.5","765","428","0.6","1.0","2170","1082","5.6","2.3","5197","3449","86.1","4.3","7070","1435","34.0","(X)","(X)","(X)","0.0","(X)","(X)","(X)","32.2","(X)","(X)","(X)",
