"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M",
"1400000US18105000502","Census Tract 5.02, Monroe County, Indiana","2304","214","210","82","828","191","714","156","424","106","128","68","1850","158","202","81","602","127","656","151","262","82","128","68","277","166","8","12","108","98","55","51","106","77","0","12","94","94","0","12","83","93","3","6","8","13","0","12","12","20","0","12","0","12","0","12","12","20","0","12","71","112","0","12","35","55","0","12","36","57","0","12",
"1400000US18105000601","Census Tract 6.01, Monroe County, Indiana","2555","253","271","91","605","159","688","149","571","172","420","133","1735","219","173","65","345","114","541","145","398","121","278","92","560","191","40","27","219","110","91","58","137","122","73","49","174","93","39","42","31","34","34","31","16","18","54","68","86","66","19","22","10","16","22","26","20","31","15","24","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000602","Census Tract 6.02, Monroe County, Indiana","1858","235","371","140","497","144","508","163","308","112","174","85","1258","208","210","118","291","90","418","129","165","76","174","85","456","154","124","73","156","100","76","71","100","67","0","12","77","55","29","26","32","33","8","12","8","12","0","12","67","42","8","13","18","28","6","11","35","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","2413","244","209","89","461","132","772","154","591","145","380","108","2141","231","172","75","396","129","679","142","525","136","369","105","214","119","37","43","65","52","87","76","14","23","11","16","26","32","0","12","0","12","6","9","20","32","0","12","22","35","0","12","0","12","0","12","22","35","0","12","10","17","0","12","0","12","0","12","10","17","0","12",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","3929","366","64","52","596","175","682","169","1157","255","1430","296","3133","395","64","52","501","162","610","164","793","198","1165","265","487","223","0","17","94","96","72","69","124","99","197","163","19","28","0","17","1","2","0","17","18","28","0","17","163","106","0","17","0","17","0","17","95","72","68","66","127","126","0","17","0","17","0","17","127","126","0","17",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1569","271","88","61","224","105","265","172","419","181","573","123","1322","233","46","41","174","77","182","137","403","180","517","112","201","140","21","26","50","79","83","74","8","11","39","35","2","4","0","12","0","12","0","12","2","4","0","12","6","12","0","12","0","12","0","12","6","12","0","12","38","58","21","36","0","12","0","12","0","12","17","25",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","3733","448","244","203","547","200","774","206","1197","414","971","200","2571","429","111","99","339","132","479","174","857","404","785","188","739","314","125","122","203","166","199","150","147","85","65","59","100","92","8","9","5","11","29","32","58","84","0","17","238","152","0","17","0","17","67","74","84","82","87","68","85","97","0","17","0","17","0","17","51","80","34","54",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2865","340","50","47","103","65","857","240","954","198","901","213","2061","296","38","39","90","60","608","172","664","205","661","193","308","175","0","17","13","22","108","84","56","59","131","97","131","122","12","24","0","17","37","43","37","60","45","66","139","116","0","17","0","17","18","31","73","58","48","64","226","197","0","17","0","17","86","115","124","151","16","25",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","3865","359","68","61","331","137","596","202","920","261","1950","298","3405","355","56","58","206","122","479","172","854","244","1810","287","213","144","0","17","49","57","61","60","33","37","70","65","111","80","0","17","38","43","16","24","33","40","24","28","124","136","0","17","38","60","40","62","0","17","46","55","12","21","12","21","0","17","0","17","0","17","0","17",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","4195","289","117","80","558","151","767","215","1386","232","1367","243","3694","293","117","80","529","145","736","213","1170","218","1142","210","281","158","0","17","0","17","4","9","115","82","162","135","111","82","0","17","29","34","27","32","43","43","12","20","109","91","0","17","0","17","0","17","58","68","51","61","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","3514","319","535","226","736","226","817","223","650","163","776","183","2603","308","346","185","512","188","634","195","491","150","620","175","564","176","0","17","193","125","153","107","135","75","83","41","133","117","79","109","0","17","30","40","24","28","0","17","169","106","110","101","0","17","0","17","0","17","59","46","45","51","0","17","31","47","0","17","0","17","14","22",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","3214","272","340","141","698","142","739","132","821","163","616","152","2373","222","214","119","459","133","553","122","606","144","541","144","623","266","102","73","194","98","140","83","153","80","34","27","152","82","21","21","25","27","44","46","32","29","30","30","49","39","3","7","3","8","2","8","30","30","11","14","17","28","0","12","17","28","0","12","0","12","0","12",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1852","215","136","96","554","144","541","130","376","117","245","102","1685","217","126","89","493","135","501","140","330","98","235","101","72","61","10","17","32","42","20","27","0","12","10","18","81","80","0","12","22","32","13","22","46","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","0","12","7","11","7","11","0","12","0","12",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","4331","268","488","241","1528","300","1166","207","676","178","473","171","3911","276","451","237","1428","290","993","186","589","167","450","168","294","171","37","57","77","70","112","106","45","41","23","34","102","95","0","17","23","34","61","56","18","30","0","17","24","38","0","17","0","17","0","17","24","38","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","4318","320","417","161","1542","306","1529","243","593","148","237","96","3922","359","403","159","1365","311","1390","252","541","145","223","97","310","190","14","23","145","128","128","87","23","34","0","17","86","80","0","17","32","33","11","19","29","38","14","23","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","4673","361","111","62","1333","325","1344","290","1166","251","719","219","4112","396","111","62","991","294","1246","286","1045","238","719","219","373","189","0","17","177","124","98","75","98","87","0","17","132","103","0","17","132","103","0","17","0","17","0","17","56","65","0","17","33","54","0","17","23","37","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","2686","310","175","86","814","211","1024","180","476","125","197","76","2394","290","130","70","802","210","873","156","439","122","150","54","190","120","0","12","12","18","104","79","37","38","37","45","32","49","0","12","0","12","32","49","0","12","0","12","70","67","45","50","0","12","15","25","0","12","10","16","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","1853","183","182","69","462","90","499","97","508","108","202","61","1533","187","155","59","422","82","390","88","409","95","157","54","167","74","17","27","17","23","65","42","34","34","34","32","52","40","10","20","7","10","0","12","29","29","6","9","101","68","0","12","16","24","44","34","36","33","5","7","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","1699","192","116","61","568","112","468","125","288","64","259","82","1463","181","116","61","534","114","369","100","223","63","221","79","110","61","0","12","16","16","62","41","27","27","5","8","54","65","0","12","0","12","0","12","21","30","33","36","72","62","0","12","18","20","37","50","17","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","4473","337","328","181","1370","319","1104","188","922","201","749","203","4029","360","310","173","1248","285","924","195","854","199","693","197","345","156","18","30","59","76","161","134","68","68","39","59","74","75","0","17","38","42","19","29","0","17","17","27","25","40","0","17","25","40","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","4280","326","430","235","1058","259","1014","239","1006","185","772","200","3864","356","350","198","947","238","878","218","952","189","737","197","73","60","0","17","38","44","0","17","0","17","35","41","175","202","61","99","0","17","60","94","54","84","0","17","168","165","19","32","73","74","76","103","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","2268","256","182","88","502","125","727","131","478","135","379","129","1986","273","169","82","438","121","625","124","419","127","335","126","40","41","0","12","0","12","15","24","9","15","16","25","195","117","13","20","64","57","76","58","23","24","19","23","47","54","0","12","0","12","11","18","27","43","9","15","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","831","212","1","3","87","90","317","123","133","103","293","146","600","188","0","17","85","89","199","110","75","81","241","132","77","59","0","17","2","5","39","38","28","43","8","17","31","37","1","3","0","17","16","27","14","24","0","17","118","104","0","17","0","17","63","71","11","19","44","60","5","10","0","17","0","17","0","17","5","10","0","17",
