"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M",
"1400000US18105000502","Census Tract 5.02, Monroe County, Indiana","2382","289","161","63","785","219","769","172","465","135","202","135","2006","276","142","56","640","193","711","166","313","111","200","134","262","143","19","19","84","88","56","49","101","65","2","5","37","49","0","12","29","48","2","5","6","11","0","12","12","18","0","12","0","12","0","12","12","18","0","12","65","103","0","12","32","51","0","12","33","53","0","12",
"1400000US18105000601","Census Tract 6.01, Monroe County, Indiana","2533","335","221","82","579","185","728","281","473","158","532","172","1847","311","135","56","331","140","564","285","423","153","394","151","468","161","44","40","222","111","89","61","34","34","79","60","164","79","34","38","16","24","52","42","16","17","46","49","54","46","8","12","10","14","23","30","0","12","13","20","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000602","Census Tract 6.02, Monroe County, Indiana","1865","295","290","104","479","165","642","224","256","88","198","92","1338","303","189","96","297","131","540","194","148","73","164","80","375","151","55","33","122","95","84","70","80","69","34","55","104","75","46","40","41","43","9","13","8","12","0","12","48","45","0","12","19","35","9","15","20","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","2706","324","164","108","284","113","1092","405","708","171","458","155","2233","285","164","108","267","107","812","266","540","170","450","155","86","64","0","12","17","19","41","50","20","32","8","11","280","252","0","12","0","12","239","245","41","48","0","12","58","71","0","12","0","12","0","12","58","71","0","12","49","66","0","12","0","12","0","12","49","66","0","12",
"1400000US18105000801","Census Tract 8.01, Monroe County, Indiana","2136","435","0","12","363","201","507","185","508","153","758","338","1967","424","0","12","266","143","480","176","463","150","758","338","143","156","0","12","97","146","27","45","19","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","36","0","12","0","12","0","12","26","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000802","Census Tract 8.02, Monroe County, Indiana","2241","321","93","75","454","260","271","132","613","187","810","250","1686","339","93","75","434","257","212","121","279","121","668","256","265","123","0","12","0","12","59","57","127","89","79","57","54","60","0","12","20","32","0","12","34","49","0","12","107","98","0","12","0","12","0","12","44","51","63","60","129","125","0","12","0","12","0","12","129","125","0","12",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1494","261","169","121","176","103","191","100","414","189","544","139","1296","258","145","120","149","85","117","67","390","184","495","132","184","116","24","29","27","49","74","65","11","16","48","40","0","12","0","12","0","12","0","12","0","12","0","12","14","20","0","12","0","12","0","12","13","20","1","2","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","3738","617","205","192","520","220","812","239","1270","419","931","227","2594","567","118","112","348","148","497","209","931","390","700","215","614","293","83","104","100","120","189","131","178","158","64","62","160","106","4","9","53","74","49","60","54","72","0","17","248","139","0","17","0","17","77","68","57","70","114","74","122","116","0","17","19","31","0","17","50","81","53","71",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2866","452","44","44","135","83","903","289","821","204","963","270","2331","421","44","44","119","87","781","283","625","199","762","245","255","176","0","17","16","27","81","77","31","41","127","121","77","92","0","17","0","17","25","39","36","60","16","28","98","85","0","17","0","17","16","29","56","54","26","44","105","109","0","17","0","17","0","17","73","92","32","51",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","3788","444","101","105","283","130","587","213","721","225","2096","365","3349","438","74","87","180","104","460","172","653","228","1982","372","176","126","0","17","26","42","64","64","44","53","42","54","81","78","0","17","38","40","23","35","20","32","0","17","146","132","0","17","39","57","40","58","0","17","67","70","36","54","27","46","0","17","0","17","4","9","5","11",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","4387","397","87","67","710","223","675","180","1285","209","1630","303","3862","418","87","67","670","211","641","174","1083","211","1381","284","226","125","0","17","0","17","6","15","62","59","158","115","124","100","0","17","17","27","28","31","73","83","6","12","155","109","0","17","23","40","0","17","67","83","65","76","20","33","0","17","0","17","0","17","0","17","20","33",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","4114","711","393","258","1099","462","1152","366","752","200","718","193","3253","702","284","215","962","426","900","360","542","173","565","175","540","215","0","17","112","136","189","140","164","105","75","58","138","129","79","116","0","17","37","45","22","28","0","17","143","81","30","45","0","17","26","43","24","38","63","43","40","51","0","17","25","42","0","17","0","17","15","25",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","3096","310","256","125","698","203","744","166","795","166","603","168","2306","257","154","107","489","175","579","149","582","125","502","149","607","210","79","56","149","79","157","78","153","79","69","76","109","60","19","25","30","26","8","12","32","29","20","24","48","35","4","9","4","9","0","12","28","25","12","15","26","43","0","12","26","43","0","12","0","12","0","12",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","2211","447","131","97","773","397","654","171","392","133","261","101","2054","450","131","97","720","396","612","169","338","110","253","103","56","57","0","12","28","39","20","25","0","12","8","17","86","88","0","12","18","30","14","25","54","80","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","0","12","7","12","8","12","0","12","0","12",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","4232","516","564","292","1518","325","1184","278","560","141","406","143","3842","513","533","278","1405","324","1004","271","494","132","406","143","204","142","31","50","54","54","89","75","30","46","0","17","165","153","0","17","59","75","91","82","15","23","0","17","21","34","0","17","0","17","0","17","21","34","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","4391","403","441","164","1603","320","1391","234","628","149","328","136","3918","366","427","162","1415","306","1204","212","568","149","304","136","427","268","14","21","169","166","187","130","46","56","11","19","46","57","0","17","19","26","0","17","14","26","13","23","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","4323","393","98","62","1001","343","1168","275","1254","284","802","236","3737","448","98","62","760","290","1138","273","990","263","751","209","282","173","0","17","98","131","7","17","177","113","0","17","111","91","0","17","111","91","0","17","0","17","0","17","193","156","0","17","32","53","23","40","87","104","51","85","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","2873","381","99","53","731","194","1270","424","586","183","187","83","2659","397","87","52","731","194","1146","426","530","177","165","81","151","96","0","12","0","12","88","89","49","45","14","21","24","38","0","12","0","12","24","38","0","12","0","12","39","49","12","20","0","12","12","19","7","22","8","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","2021","266","173","74","562","140","530","119","491","119","265","104","1768","272","148","62","522","139","458","112","412","116","228","98","141","62","14","22","11","23","47","30","54","46","15","24","49","42","11","24","18","24","0","12","13","19","7","11","63","38","0","12","11","17","25","21","12","19","15","17","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","1313","313","79","47","419","135","423","116","224","71","168","69","1162","276","79","47","392","123","362","99","185","66","144","62","65","42","0","12","13","15","36","31","11","16","5","7","32","45","0","12","0","12","0","12","15","22","17","23","54","47","0","12","14","18","25","31","13","14","2","6","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001403","Census Tract 14.03, Monroe County, Indiana","3512","697","528","397","841","293","931","454","630","213","582","220","3149","519","515","398","821","290","636","250","595","193","582","220","121","92","13","22","2","5","71","87","35","58","0","12","242","222","0","12","18","28","224","225","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001404","Census Tract 14.04, Monroe County, Indiana","1527","291","84","70","447","188","592","184","217","126","187","105","1389","294","84","70","423","193","520","181","217","126","145","101","138","142","0","12","24","37","72","122","0","12","42","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","4139","437","447","287","950","248","1085","274","1021","224","636","190","3823","443","377","240","884","245","982","264","977","235","603","182","49","49","0","17","0","17","16","26","0","17","33","41","148","170","53","82","0","17","51","80","44","70","0","17","119","106","17","26","66","68","36","45","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","1923","298","130","69","382","126","675","138","392","123","344","100","1714","279","130","69","368","123","569","123","358","112","289","96","37","29","0","12","0","12","15","23","9","15","13","22","90","56","0","12","14","20","60","44","0","12","16","18","82","94","0","12","0","12","31","46","25","40","26","38","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","846","223","0","17","133","125","305","124","96","81","312","160","595","200","0","17","104","116","180","97","55","65","256","146","91","75","0","17","2","5","53","60","27","45","9","18","53","58","0","17","27","41","26","43","0","17","0","17","104","89","0","17","0","17","46","53","11","17","47","65","3","7","0","17","0","17","0","17","3","7","0","17",
